date,tas_pc,nt_pc,act_pc,sa_pc,wa_pc,qld_pc,vic_pc,nsw_pc,aus_pc
2021-05-27,0.046975122402222354,0.028861184289042354,0.027010920558637606,0.025413373110179813,0.02439247366914812,0.019132430252413388,0.018685897306260232,0.02204879919109795,0.022403688271459273
2021-05-28,0.046975122402222354,0.02913756658258267,0.027269584239928975,0.025413373110179813,0.025796020252055414,0.019132430252413388,0.018954428934168602,0.02204879919109795,0.022618231884299844
2021-05-29,0.046975122402222354,0.029243126408617127,0.027368376723516764,0.025413373110179813,0.025796020252055414,0.019132430252413388,0.019270441596481197,0.02204879919109795,0.022700173408694
2021-05-30,0.046975122402222354,0.02932630543681119,0.027446223221435695,0.025413373110179813,0.025796020252055414,0.019132430252413388,0.019457376187487482,0.02204879919109795,0.022764741688350163
2021-05-31,0.046975122402222354,0.029545472777342333,0.027651339947237612,0.025413373110179813,0.025796020252055414,0.019132430252413388,0.019683174884432043,0.022399405559582523,0.022934871809393343
2021-06-01,0.048251991638428214,0.03175788219745066,0.02972191385339619,0.02924030193925217,0.027779887857599644,0.02088557058082478,0.020605713797337933,0.023938520234801672,0.02465226949067164
2021-06-02,0.048251991638428214,0.032243151937500956,0.030176073400930297,0.02924030193925217,0.028739581603558596,0.02088557058082478,0.020987144773718578,0.024453468861010724,0.02502896338773348
2021-06-03,0.048251991638428214,0.03274733668255022,0.030647935330053326,0.02924030193925217,0.02972842389403356,0.02088557058082478,0.02126816215511843,0.02507831331256823,0.025420340184547634
2021-06-04,0.048251991638428214,0.03317856355117499,0.03105151664447632,0.02924030193925217,0.02972842389403356,0.02088557058082478,0.021704284248905432,0.02571547985145294,0.025755082939459988
2021-06-05,0.048251991638428214,0.03339438258336777,0.0312534997188791,0.02924030193925217,0.02972842389403356,0.02088557058082478,0.022188590799828576,0.025847297529837002,0.025922613913652602
2021-06-06,0.048251991638428214,0.03383459701647963,0.031665492413373776,0.02924030193925217,0.03166680210434825,0.02088557058082478,0.02273462269547722,0.025847297529837002,0.026264333325900686
2021-06-07,0.05474096422844429,0.03730814383510392,0.03491635337025385,0.034518937308923546,0.03166680210434825,0.023736229114316575,0.023853944117636198,0.029314389031508292,0.028960697388491243
2021-06-08,0.05474096422844429,0.03815743930800637,0.03571120129886392,0.034518937308923546,0.03269495076545845,0.023736229114316575,0.02430554151152532,0.03061694828606213,0.0296199687071839
2021-06-09,0.05474096422844429,0.038563230781710256,0.036090977857920245,0.034518937308923546,0.03368997608052771,0.023736229114316575,0.025046421503914285,0.03061694828606213,0.029934967065845464
2021-06-10,0.05474096422844429,0.03929839005985206,0.03677900675725329,0.034518937308923546,0.03493497224705246,0.023736229114316575,0.025046421503914285,0.031923805943171964,0.030505639396281113
2021-06-11,0.05474096422844429,0.0401442784821647,0.03757066605812357,0.034518937308923546,0.03493497224705246,0.023736229114316575,0.0258066456214309,0.03328897859495823,0.031162265969055653
2021-06-12,0.05474096422844429,0.04072259594866938,0.03811190812875365,0.034518937308923546,0.036510760229372545,0.023736229114316575,0.026046161061647793,0.03399320021371657,0.03161118878912269
2021-06-13,0.05474096422844429,0.04081834581869507,0.03820151956350476,0.034518937308923546,0.03670552550409316,0.023736229114316575,0.026255253468709383,0.03399320021371657,0.03168551526923536
2021-06-14,0.05474096422844429,0.04105448966992397,0.03842252445166439,0.034518937308923546,0.03791872325841863,0.023736229114316575,0.026479117753141178,0.03399320021371657,0.03186882352080159
2021-06-15,0.058498974020622076,0.04572103287526675,0.042789899904473634,0.04047761014283405,0.0393394939812672,0.028961119915430388,0.029143507205950395,0.037172155464050526,0.03549125904634201
2021-06-16,0.058498974020622076,0.04702704935396652,0.04401218887921346,0.04047761014283405,0.04078013871174033,0.028961119915430388,0.030290086258971057,0.038660405709023654,0.03650506311526537
2021-06-17,0.058498974020622076,0.04822779971788957,0.045135960252067196,0.04047761014283405,0.04246766278137178,0.028961119915430388,0.03152564828757891,0.04003503484643312,0.03743715365513234
2021-06-18,0.058498974020622076,0.049414099487931476,0.04624620744519781,0.04047761014283405,0.04246766278137178,0.028961119915430388,0.03307159559664404,0.04154277118299345,0.038358026824381074
2021-06-19,0.058498974020622076,0.05038440399902603,0.04715430663490456,0.04047761014283405,0.045213367345857194,0.028961119915430388,0.03399958603572227,0.042262610331038605,0.03911123222223453
2021-06-20,0.058498974020622076,0.05077439380706289,0.04751929455840992,0.04047761014283405,0.04561526394448704,0.028961119915430388,0.03500424955257918,0.042264902812401806,0.03941396443172413
2021-06-21,0.08696376296353237,0.06387303476882505,0.0597781938087297,0.052099116605808,0.04727143124653309,0.04252403458796011,0.045031188884654676,0.05126088624177339,0.04958187251020541
2021-06-22,0.08696376296353237,0.06546242386899956,0.06126568864926125,0.052099116605808,0.04896778820844212,0.04252403458796011,0.047549969831957584,0.05253507603945762,0.05081564648100824
2021-06-23,0.08696376296353237,0.06642520937189599,0.0621667508674046,0.052099116605808,0.051120805701101994,0.04252403458796011,0.047549969831957584,0.05391285733874149,0.051563015198214816
2021-06-24,0.08696376296353237,0.06871175151345964,0.06430670491507023,0.052099116605808,0.0534407648578081,0.04252403458796011,0.051711418713963876,0.0551760145698653,0.05333795890274599
2021-06-25,0.08696376296353237,0.07002975141147542,0.06554020906323896,0.052099116605808,0.0534407648578081,0.04252403458796011,0.05434960567000927,0.056241302003327824,0.05436106518145032
2021-06-26,0.08696376296353237,0.07118374294316504,0.06662021926918353,0.052099116605808,0.05678445622948561,0.04252403458796011,0.05581887990129572,0.05677416064018688,0.05525685886354447
2021-06-27,0.08696376296353237,0.07178426498075535,0.06718224239646103,0.052099116605808,0.05749771228090011,0.04252403458796011,0.05726124821308644,0.05683233235477811,0.05572301813114684
2021-06-28,0.10813246130424292,0.08678345274915003,0.08121984616208369,0.06764769215967201,0.05886813551776648,0.061693703274228795,0.06730717995892363,0.0664280862207972,0.06736623844126337
2021-06-29,0.10813246130424292,0.08820002214526591,0.08254560060934021,0.06764769215967201,0.060833012404913914,0.061693703274228795,0.06943749570252675,0.06751013742422812,0.06846585995532295
2021-06-30,0.10813246130424292,0.08934297013366403,0.08361527526330116,0.06764769215967201,0.06314325538011469,0.061693703274228795,0.07193921864858073,0.06751013742422812,0.06935308101271699
2021-07-01,0.11983780771374214,0.10139088844196069,0.09489081271399087,0.0783705543123473,0.0654817636106037,0.07488445929568355,0.0804152867124677,0.07658220257884094,0.07870535856986367
2021-07-02,0.12423425212402286,0.10620563834796284,0.0993968934734733,0.08238336441172178,0.06830387269329018,0.07918854518692114,0.08488800015334616,0.07938533416569511,0.0824428405428423
2021-07-03,0.1270890584263761,0.10899448548252634,0.1020069502073711,0.08431220984686394,0.06981738878505334,0.08207847334156942,0.0876164010747596,0.08094321853207546,0.08460770187402591
2021-07-04,0.12760151430712763,0.11027929600841675,0.10320939272324889,0.08545695048685839,0.07072761833425785,0.08338723502597437,0.08919892636588428,0.08128508481536284,0.08560504467956236
2021-07-05,0.13355454345519108,0.11419135373485809,0.10687065206075362,0.08849977452078303,0.07305950189553868,0.08567254642729952,0.09286411051052487,0.08405870070466578,0.08864180578144194
2021-07-06,0.13541646648858824,0.11887305244110043,0.1112522114093701,0.0919641039704632,0.07546646504117895,0.08966066984946194,0.09747909119893305,0.08727304613604416,0.09227600586641124
2021-07-07,0.13719938590703623,0.12330991344288467,0.1154046293714568,0.09629893373529066,0.07797544809262524,0.09416539190856227,0.10087468858156741,0.09026086575272121,0.09572014903781635
2021-07-08,0.14019938804226906,0.12807161909573794,0.11986106649561377,0.10042235628072523,0.08058070966989715,0.09884840707521216,0.10494117539476523,0.09333923838324472,0.09941645505279392
2021-07-09,0.14199298362489937,0.13242101288496497,0.12393162468693696,0.10424993962131272,0.08275448445940933,0.10284149562188862,0.1087489784983015,0.09626387148234854,0.10279270121261144
2021-07-10,0.15309619437451558,0.13531354009351307,0.12663871466153154,0.1065309122516047,0.08440579367070271,0.1055170206725216,0.11092519257516203,0.09795586600847617,0.10503804489802748
2021-07-11,0.15405704915092466,0.13659840936165532,0.1278412121537497,0.10806312370856697,0.08521312002487343,0.10694607378265303,0.11227576422043792,0.09834859672200956,0.10603543330263149
2021-07-12,0.15826345783876003,0.14100678037143768,0.13196696659077212,0.11166817313400404,0.08791024368183216,0.10952274771796107,0.11613491718340394,0.10183116247288246,0.10945746092627301
2021-07-13,0.16205990182199417,0.14616822704608498,0.1367975177109309,0.11558542455216686,0.09144428388209148,0.11364763775173746,0.11976299577893604,0.10618128913964177,0.11346406859595409
2021-07-14,0.16634531412477874,0.1514464533168129,0.141737361795682,0.11995821598487293,0.0948634964827423,0.11810970487751264,0.12368844633438501,0.11026147612588416,0.1175613272119321
2021-07-15,0.16937734475255856,0.15681661121121512,0.14676324385306244,0.12424133934000368,0.09803671303346254,0.12278278979513445,0.12738510864627878,0.11484185388956,0.1217299483686318
2021-07-16,0.17308624418949764,0.16172440884367187,0.15135640713564055,0.12834839909755952,0.10056247858023623,0.12664204566740977,0.1310715713285598,0.11904511846898924,0.12553965926461563
2021-07-17,0.17487343407361855,0.16456436173708347,0.15401429328563263,0.13032960545391356,0.10248407429522352,0.12935277796459685,0.1331285552523608,0.12125234818149633,0.12774419178457103
2021-07-18,0.17513393247966724,0.16611456975547426,0.15546511890715847,0.131920068435724,0.10374938611398671,0.13065431764970867,0.13429781968848573,0.12245074281410971,0.1289475511773155
2021-07-19,0.18134532480094293,0.17072501411058724,0.1597799919549447,0.1350512515241937,0.10668367292859843,0.1325437732147782,0.13792888783062845,0.12649396353837047,0.13252643959334204
2021-07-20,0.18503927760802677,0.17588710695000148,0.1646111478148469,0.13885527245023585,0.11056219592768335,0.13637910621439497,0.14177414819463918,0.1308061209825518,0.13653354885276622
2021-07-21,0.18992682557069435,0.18149264504636295,0.16985732006796278,0.1437464370029394,0.11462488473075577,0.14044057806687843,0.1453904444594117,0.13592508858649469,0.14088488547315395
2021-07-22,0.19339017323144003,0.18697176981738983,0.17498518323667062,0.14817813447200884,0.11836163980878554,0.14448557473347437,0.14912104691812036,0.14072540128095262,0.1451380929001659
2021-07-23,0.19713964209227194,0.19217216260481398,0.1798521836704736,0.15232381040895843,0.1216876653959079,0.14833354623185416,0.15329410227520324,0.14513398622247356,0.14917493275163515
2021-07-24,0.19870690299423702,0.19541731954941424,0.18288929661611864,0.1545517676065234,0.12372718022280088,0.15053354776652902,0.15584471310112527,0.14819172652072826,0.15169400763957658
2021-07-25,0.19896953663312217,0.19728450075716583,0.18463677457010946,0.1563392385543935,0.12552688202435758,0.15192378263045977,0.15711790824589056,0.14980147827795104,0.15314341960084127
2021-07-26,0.20586420346206652,0.20233539451439733,0.18936386021775153,0.16030034224407128,0.12976225387145668,0.15388703800080616,0.16149495619522866,0.15358120692552887,0.15706420982538613
2021-07-27,0.21037381521267987,0.20821097074113132,0.19486275870740208,0.1647294216670801,0.1349219878954044,0.1580026748479882,0.16529080111232236,0.15881236283618344,0.1616251653593186
2021-07-28,0.2163396557577621,0.21479339248076074,0.20102318750034254,0.1693260560379669,0.1387801952422509,0.1587691095229734,0.17121819276280006,0.16567777139863,0.1667348144731258
2021-07-29,0.22119944569355565,0.22025390912210185,0.20416618713315687,0.17433372364036687,0.1436890751255154,0.16356857942822528,0.17574014579491254,0.1706382712283416,0.1715440113308211
2021-07-30,0.2263133283368885,0.2262879270623989,0.2107481270791203,0.17865088159428533,0.1479558037401999,0.16770994464788916,0.1800679541530166,0.17606901629767985,0.17627619136341804
2021-07-31,0.22946279677067385,0.2281897946179109,0.21568869232581972,0.1805960898173062,0.15055885709440242,0.17004355316948724,0.18257811817185357,0.1794302238163883,0.17907009183150616
2021-08-01,0.23175603683703688,0.2286456546247733,0.21740953257813656,0.1820569595191173,0.15255685732759078,0.17147463746691985,0.18415976418456334,0.18136951976957125,0.18078767190905468
2021-08-02,0.23569767665315064,0.22994461055830598,0.22547391611725828,0.18621310764030927,0.15724579819314355,0.17464599790652297,0.18874432183981624,0.18632056311365966,0.18521994687435037
2021-08-03,0.24153326799520855,0.23385618352041568,0.23029391293863616,0.19074821792877214,0.1623887497217639,0.17954973542656966,0.1929815645211863,0.19231210643647098,0.19033169354526502
2021-08-04,0.24670693715796238,0.2400813685603647,0.23354103984786456,0.1960851048232917,0.16719560969922234,0.1851628086896901,0.19775305676744545,0.19793871538227772,0.1956117919735883
2021-08-05,0.25152829290269957,0.2455222783196902,0.23633329497065256,0.20099655923296486,0.172414082456816,0.19075353889249738,0.20267895030335983,0.20391406805546142,0.2010373970264757
2021-08-06,0.2556514275099128,0.25059065732071956,0.2417177712378541,0.20577711133960835,0.1772319835496214,0.1960720899969442,0.20796165502003788,0.20968968828987625,0.20640819200016342
2021-08-07,0.26006922424855816,0.2538797117788344,0.2459020436348092,0.20867397930565493,0.18026254889005874,0.19872053255022787,0.21132823621498076,0.2150990846265197,0.2102719377911985
2021-08-08,0.2628770554285092,0.25432086662418507,0.24871348009798924,0.21042610663170702,0.18270572689403708,0.20025272483776455,0.2137167081011965,0.21644577414731514,0.21212494709938176
2021-08-09,0.26915250473487884,0.25863928238811823,0.2558790808301684,0.21489380223410962,0.18798867976525704,0.20372628081029026,0.2190087331690724,0.2218756595361422,0.21710354449303937
2021-08-10,0.27601941353694914,0.2635508063330229,0.25898371778219864,0.22049511178074913,0.19327781566107133,0.20895207436131571,0.22432520217688232,0.22916761291222934,0.22308144545213823
2021-08-11,0.2825105213598017,0.26928091760207834,0.2658944807063118,0.22633924509950865,0.19899225532005102,0.21415710466437338,0.230112788559392,0.23570677272067533,0.22905765924573762
2021-08-12,0.29118810760719405,0.27517768736826625,0.2697581506995709,0.23276327562068963,0.20475395095271576,0.21959165913246637,0.2357720002933273,0.24265585685287872,0.23521823006945697
2021-08-13,0.29743366365385315,0.2801088181951865,0.2822780855926212,0.2383246599649051,0.21022769429713142,0.22490569648735495,0.24182530461281768,0.24968976279552055,0.2414829947625367
2021-08-14,0.30326284929740166,0.2828145679133376,0.2857444278206161,0.24123134560367887,0.21350469733211322,0.22794751231463722,0.24574020382728792,0.25320112784351867,0.2449986828709337
2021-08-15,0.3056991499638078,0.28376059997058967,0.2872241312222898,0.24288856876003448,0.21628750004416447,0.22931156743113035,0.24669615531995975,0.25526464763057005,0.24667663735877798
2021-08-16,0.3110222854251142,0.287025145826185,0.29482542240051735,0.24841264594788648,0.22236099677422774,0.2336840366281749,0.2536712951296241,0.2616530767893856,0.25272083936210005
2021-08-17,0.3175432865076772,0.29118180481348954,0.3033309767686566,0.25425939731270664,0.2280197892118587,0.23862614101946644,0.25941878641641464,0.2681426616883523,0.25861246688538714
2021-08-18,0.3236842161453496,0.297906965344836,0.3072439702086382,0.260544016881161,0.23410697692495222,0.24410335042088457,0.26591384021154735,0.27579109591641726,0.26519651624947854
2021-08-19,0.3321888485329883,0.30429390716141363,0.32171218124722556,0.26673242325688856,0.24034255722830908,0.24912286561709954,0.272483456816263,0.28272370283882264,0.27171221261130674
2021-08-20,0.33813333674970586,0.3104602715553159,0.3365914210085001,0.2730595860738276,0.2462195221051962,0.254325864732856,0.27930911929539554,0.28984529619360694,0.2783103064882047
2021-08-21,0.34427853685305115,0.3143130238713788,0.3393096909612044,0.2763334526725996,0.2505626552380818,0.2570282465933604,0.28384109610143776,0.2940628887815562,0.2822840372301795
2021-08-22,0.3469283608031038,0.31599431400421546,0.34168543697833603,0.2779566412301675,0.2537464712595351,0.2586902091806958,0.28660537158217886,0.2961477573013024,0.28456736493886786
2021-08-23,0.3528002511033816,0.31927846674182636,0.35419715129693263,0.28378506627256345,0.25940040560641336,0.2626113034219187,0.29266658940740325,0.30269508407460477,0.2903940593899583
2021-08-24,0.35869562896486046,0.3242586147737856,0.3574223566742844,0.2901475727113205,0.2659075973473058,0.2677718732918279,0.2990306307187169,0.30994233406410954,0.2967680338498294
